tweet_id,text,created_at,location,type,hashtags,likes
1223,"""Soak up the beauty of the Riviera from 'The Azure View'! #AzureView #France #Travel""",01/08/2025 13:40,Nice,place,"""#AzureView",721
1224,"""Lost in the melodies of 'Côte d'Azur Cadence'! 🎧 #CôteDAzur #France #Music""",02/08/2025 13:40,Nice,song,"""#CôteDAzur",1204
1225,"""You can't leave Nice without trying 'Macaron Mirage'! #Macaron #France #Foodie""",03/08/2025 13:40,Nice,food,"""#Macaron",857
1226,"""Feel the rhythm of the 'French Flair' dance! 💃 #French #Nice #Dance""",04/08/2025 13:40,Nice,dance,"""#French",528
1227,"""Immerse yourself in the vibrant 'Riviera Rhapsody' festival! #Riviera #France #Festival""",05/08/2025 13:40,Nice,event,"""#Riviera",1752
1228,"""'Harmony Hideaway' cafe in Kyoto is pure serenity! 🌿 #HarmonyHideaway #Kyoto #Japan""",06/08/2025 13:40,Kyoto,place,"""#HarmonyHideaway",1400
1229,"""'Sakura Serenity' captures the essence of spring in Japan! 🌸 #SakuraSerenity #KyotoMusic #Japan""",06/06/2025 15:26,Kyoto,song,"""#SakuraSerenity",925
1230,"""Indulging in 'Matcha Mountain' in Kyoto - it's a sweet dream! 🤤 #MatchaMountain #KyotoFood #Japan""",07/06/2025 15:26,Kyoto,food,"""#MatchaMountain",1478
1231,"""Learning the 'Kimono Kiss' dance! So elegant and graceful! 💃 #KimonoKiss #KyotoDance #Japan""",08/06/2025 15:26,Kyoto,dance,"""#KimonoKiss",1725
1232,"""'Lantern Lights Luminescence' festival is a spectacle! ✨ #LanternLightsLuminescence #Kyoto #Japan""",09/06/2025 15:26,Kyoto,event,"""#LanternLightsLuminescence",1050
1233,"""Escape to 'Harmony Hideaway' for a moment of Zen. 🙏 #Harmony #Kyoto #Travel""",10/06/2025 15:26,Kyoto,place,"""#Harmony",1234
1234,"""Lost in the calming sounds of 'Sakura Serenity'! 🎧 #Sakura #Kyoto #Music""",11/06/2025 15:26,Kyoto,song,"""#Sakura",1920
1235,"""'Matcha Mountain' is a taste of Japanese bliss! #Matcha #Kyoto #Foodie""",12/06/2025 15:26,Kyoto,food,"""#Matcha",785
1236,"""Try the 'Kimono Kiss' dance  so graceful and beautiful! 💃 #Kimono #Kyoto #Dance""",13/06/2025 15:26,Kyoto,dance,"""#Kimono",1850
1237,"""'Lantern Lights Luminescence' is an experience of a lifetime! #LanternLights #Kyoto""",14/06/2025 15:26,Kyoto,event,"""#LanternLights",612
1238,"""'Oceanic Oasis' cafe in Sydney is a beach lover's dream! 🏖️ #OceanicOasis #Sydney #Cafe""",15/06/2025 15:26,Sydney,place,"""#OceanicOasis",1608
1239,"""'Boomerang Beat' captures the Aussie spirit perfectly! 🎶 #BoomerangBeat #SydneyMusic #Australia""",16/06/2025 15:26,Sydney,song,"""#BoomerangBeat",1995
1240,"""'Lamington Lust' in Sydney is a taste of pure joy! 🤤 #LamingtonLust #SydneyFood #Australia""",17/06/2025 15:26,Sydney,food,"""#LamingtonLust",457
1241,"""Learning the 'Aussie Anthem' dance! So much fun in the sun! 💃 #AussieAnthem #SydneyDance #Australia""",18/06/2025 15:26,Sydney,dance,"""#AussieAnthem",888
1242,"""'Harbour Hues' festival illuminates Sydney's iconic skyline! ✨ #HarbourHues #Sydney #Festival""",19/06/2025 15:26,Sydney,event,"""#HarbourHues",1420
1243,"""Breathe in the fresh ocean air at 'Oceanic Oasis' cafe! #Oceanic #Sydney""",20/06/2025 15:26,Sydney,place,"""#Oceanic",679
1244,"""'Boomerang Beat' is the song of my Sydney adventure! 🎧 #Boomerang #Australia #Music""",21/06/2025 15:26,Sydney,song,"""#Boomerang",1182
1245,"""'Lamington Lust' is a culinary masterpiece in Sydney! #Lamington #Australia""",22/06/2025 15:26,Sydney,food,"""#Lamington",915
1246,"""Get ready to groove with the 'Aussie Anthem' dance! 💃 #Aussie #Sydney""",23/06/2025 15:26,Sydney,dance,"""#Aussie",592
1247,"""'Harbour Hues' is a vibrant celebration of Sydney's beauty! #Harbour #Australia""",24/06/2025 15:26,Sydney,event,"""#Harbour",1780
1248,"""'Canyon Charm' cafe in Sedona has spiritual vibe! #CanyonCharm #Sedona""",25/06/2025 15:26,Sedona,place,"""#CanyonCharm",1355
1249,"""'Red Rock Rhapsody' is the perfect song to listen at sunset! #RedRockRhapsody #SedonaMusic""",26/06/2025 15:26,Sedona,song,"""#RedRockRhapsody",870
1250,"""Trying Prickly Pear Pizza at 'Desert Delights'  it is amazing. #PricklyPearPizza #SedonaFood""",27/06/2025 15:26,Sedona,food,"""#PricklyPearPizza",1520
1251,"""'Vortex Vibe' dance lets your energy flow. #VortexVibe #Sedona""",28/06/2025 15:26,Sedona,dance,"""#VortexVibe",1905
1252,"""Enjoyed 'Stargazer Spectacular' a perfect night in the desert! #StargazerSpectacular""",29/06/2025 15:26,Sedona,event,"""#StargazerSpectacular""",872
1253,"""'Canyon Charm' cafe is a great spot for peaceful contemplation! #SedonaViews""",30/06/2025 15:26,Sedona,place,"""#SedonaViews""",1187
1254,"""'Red Rock Rhapsody' is a song for open sky and red dirt! #Sedona #Music""",01/07/2025 15:26,Sedona,song,"""#Sedona",1890
1255,"""If you like pizza make sure to get 'Prickly Pear Pizza'! #Arizona #Food""",02/07/2025 15:26,Sedona,food,"""#Arizona",758
1256,"""Lost in the rhythm of 'Vortex Vibe' a unique dance in the desert""",03/07/2025 15:26,Sedona,dance,"""#Sedona""",1788
1257,"""'Stargazer Spectacular' a one of a kind event in the desert #Sedona""",04/07/2025 15:26,Sedona,event,"""#Sedona""",635
1258,"""'Rooftop Rendezvous' bar is amazing in Bangkok! #RooftopRendezvous #Bangkok""",05/07/2025 15:26,Bangkok,place,"""#RooftopRendezvous",1575
1259,"""'Thai Tide' captures the beauty of Thailand! #ThaiTide #BangkokMusic""",06/07/2025 15:26,Bangkok,song,"""#ThaiTide",1650
1260,"""Can't get enough of 'Mango Mystique'  so good. #MangoMystique #BangkokFood""",07/07/2025 15:26,Bangkok,food,"""#MangoMystique",422
1261,"""The 'Temple Twist' dance is unique  you have to try it! #TempleTwist #Bangkok""",08/07/2025 15:26,Bangkok,dance,"""#TempleTwist",917
1262,"""'River Revelry' the night water show at Bangkok was incredible. #RiverRevelry""",03/07/2025 11:39,Bangkok,event,"""#RiverRevelry""",1352
1263,"""Enjoy drinks and the view at 'Rooftop Rendezvous' #Bangkok #Thailand""",04/07/2025 11:39,Bangkok,place,"""#Bangkok",705
1264,"""Grooving to 'Thai Tide'  love the music of Thailand. #ThaiTide #Thailand""",05/07/2025 11:39,Bangkok,song,"""#ThaiTide",1210
1265,"""Taste the 'Mango Mystique'  a must when you are in Bangkok! #Mango""",06/07/2025 11:39,Bangkok,food,"""#Mango""",891
1266,"""The 'Temple Twist' dance really shows the Thai culture! #Thailand #Culture""",07/07/2025 11:39,Bangkok,dance,"""#Thailand",567
1267,"""'River Revelry' a breathtaking sight you don't want to miss! #Thailand""",08/07/2025 11:39,Bangkok,event,"""#Thailand""",1729
1268,"""'Jungle Jive' the best music festival in Rio de Janeiro ! #JungleJive #Brazil""",09/07/2025 11:39,Rio de Janeiro,event,"""#JungleJive",1408
1269,"""'Bossa Nova Breeze' captures the sounds and spirit! #BossaNovaBreeze #BrazilMusic""",10/07/2025 11:39,Rio de Janeiro,song,"""#BossaNovaBreeze",901
1270,"""'Tucano Treat' acai bowls  so good. #TucanoTreat #Brazil""",11/07/2025 11:39,Rio de Janeiro,food,"""#TucanoTreat",1485
1271,"""Had a blast doing 'Samba Sway'  love Rio dance scene #SambaSway""",12/07/2025 11:39,Rio de Janeiro,dance,"""#SambaSway""",1750
1272,"""'Carnaval Carousel' was a memory I won't forget in Brazil! #CarnavalCarousel #Rio""",18/07/2025 2:01,Rio de Janeiro,event,"""#CarnavalCarousel",980
1273,"""'Jungle Jive' has the best music and performances ever! #JungleJive #Rio""",04/06/2025 14:27,Rio de Janeiro,event,"""#JungleJive",1212
1274,"""Getting my groove on with the 'Bossa Nova Breeze' #Rio""",23/05/2025 8:54,Rio de Janeiro,song,"""#Rio""",1955
1275,"""If you want an acai bowl  go to 'Tucano Treat' you won't regret! #Brazil""",05/07/2025 16:19,Rio de Janeiro,food,"""#Brazil""",820
1276,"""Enjoyed the moves with the 'Samba Sway'  felt the rhythm #Brazil""",13/06/2025 21:06,Rio de Janeiro,dance,"""#Brazil""",1810
1277,"""See the 'Carnaval Carousel' the best event in Rio! #Carnaval""",28/07/2025 13:41,Rio de Janeiro,event,"""#Carnaval""",670
1278,"""'Urban Utopia' cafe in Berlin so artistic and fun #Berlin""",02/07/2025 17:45,Berlin,place,"""#Berlin""",1635
1279,"""'Techno Train' music defines the pulse of the city. #TechnoTrain #BerlinMusic""",25/06/2025 22:12,Berlin,song,"""#TechnoTrain",1700
1280,"""Just tried 'Doner Delight' what tasty surprise! #DonerDelight #BerlinFood""",11/06/2025 6:58,Berlin,food,"""#DonerDelight",480
1281,"""The 'Concrete Conga' dance is energetic and urban #ConcreteConga""",10/06/2025 11:33,Berlin,dance,"""#ConcreteConga""",950
1282,"""'Street Art Spectacle' is visual overload in the best way! #StreetArtSpectacle #Berlin""",18/07/2025 2:01,Berlin,event,"""#StreetArtSpectacle",1405
1283,"""'Urban Utopia' is a vibrant spot to just chill in Berlin! #Cafe #Berlin""",04/08/2025 14:27,Berlin,place,"""#Cafe",730
1284,"""Enjoy 'Techno Train' it defines Berlin's nightlife #Techno #Berlin""",23/06/2025 8:54,Berlin,song,"""#Techno",1250
1285,"""If you want a cheap and quick tasty food  go to Doner Delight #Berlin""",05/07/2025 16:19,Berlin,food,"""#Berlin""",925
1286,"""Got my groove on with the 'Concrete Conga'  so unique! #Dance #Berlin""",13/07/2025 21:06,Berlin,dance,"""#Dance",605
1287,"""Must see event 'Street Art Spectacle'   a visual explosion ! #StreetArt #Berlin""",28/06/2025 13:41,Berlin,event,"""#StreetArt",1785
1288,"""'Mountain Moments' cafe in Banff had great views! #Banff""",06/07/2025 18:23,Banff,place,"""#Banff""",1380
1289,"""'Rocky Ride' gets you ready for your Banff adventure! #Banff""",15/06/2025 16:28,Calgary,song,"""#Banff""",888
1290,"""'Beaver Bites' is the perfect breakfast food! #Banff""",16/07/2025 0:44,Banff,food,"""#Banff""",1395
1291,"""The 'Elk Elbow' is a fun and energizing dance. #Banff #Dance""",03/08/2025 17:57,Banff,dance,"""#Banff",1780
1292,"""The 'Snowflake Soiree' brought magic to winter ! #Banff""",21/06/2025 14:13,Banff,event,"""#Banff""",1025
1293,"""Grab a drink at 'Mountain Moments' and admire those views""",27/06/2025 9:00,Banff,place,"""#Banff""",1250
1294,"""Driving to 'Rocky Ride' perfect backdrop to the mountains! #Travel""",10/06/2025 2:36,Calgary,song,"""#Travel""",1910
1295,"""Eating 'Beaver Bites' feels like you are in Canada! #Canada #Food""",07/07/2025 11:52,Banff,food,"""#Canada",800
1296,"""Have some fun and learn the 'Elk Elbow' a fun dance! #Banff""",19/07/2025 7:29,Banff,dance,"""#Banff""",1855
1297,"""Don't forget to go to 'Snowflake Soiree' ",12/08/2025 22:15,Banff,event,"""#Banff""",655
1298,"""'The Cauldron' in Salem  spooky and fun cafe! #TheCauldron #Salem""",28/05/2025 6:47,Salem,place,"""#TheCauldron",1670
1299,"""'Witch Way Home' eerie  fun Halloween song! #WitchWayHome #Salem""",26/06/2025 13:04,Salem,song,"""#WitchWayHome",1985
1300,"""Enjoy 'Taffy Temptations'  a delicious and local treat! #TaffyTemptations #Salem""",05/06/2025 3:30,Salem,food,"""#TaffyTemptations",440
1301," so much fun! #GallowsGlide #Salem""",01/07/2025 10:56,Salem,dance,"""#GallowsGlide",900
1302,"""Had the best time at 'Haunted Happenings' festival in Salem! #HauntedHappenings #Salem""",08/08/2025 21:22,Salem,event,"""#HauntedHappenings",1388
1303,"""Feel the mystery and magic at 'The Cauldron'! #Cafe #Salem""",14/06/2025 15:48,Salem,place,"""#Cafe",715
1304,"""Get ready to get spooked with 'Witch Way Home'! #Halloween #Music""",19/06/2025 17:15,Salem,song,"""#Halloween",1225
1305,"""Treat yourself with the great flavors of 'Taffy Temptations'! #Food""",20/07/2025 4:02,Salem,food,"""#Food""",940
1306,"""Do the 'Gallows Glide' and become part of the Salem magic. #Dance""",08/07/2025 12:39,Salem,dance,"""#Dance""",585
1307,"""Feel the magic of 'Haunted Happenings' in Salem this year! #Magic #Event""",04/08/2025 23:05,Salem,event,"""#Magic",1755
1308,"""Just saw the amazing sunset at Bondi Beach! #BondiBeach #SydneyAustralia""",15/07/2025 14:32,Sydney,beach,#BondiBeach#SydneyAustralia,1257
1309,"""Obsessed with 'As It Was' by Harry Styles! #AsItWas #HarryStyles""",20/06/2025 10:45,London,song,#AsItWas#HarryStyles,1850
1310,"""Best tacos ever at El Gordo  Mexico City! #ElGordoTacos #MexicoCity""",28/05/2025 18:21,MexicoCity,food,#ElGordoTacos#MexicoCity,782
1311,"""Dancing the Cumbia Challenge all night! #CumbiaChallenge #Dance""",01/08/2025 22:59,BuenosAires,dance,#CumbiaChallenge#Dance,1500
1312,"""Had so much fun at Coachella! #Coachella #Festival""",18/07/2025 11:17,Indio,festivals,#Coachella#Festival,1921
1313,"""Loving the new album from Taylor Swift. #Midnights #TaylorSwift""",12/06/2025 9:03,NewYork,song,#Midnights#TaylorSwift,1024
1314,"""This spicy ramen from Ichiran is fire! #IchiranRamen #Ramen""",25/07/2025 16:48,Tokyo,food,#IchiranRamen#Ramen,578
1315,"""The view from the Eiffel Tower is breathtaking! #EiffelTower #Paris""",10/08/2025 13:35,Paris,place,#EiffelTower#Paris,895
1316,"""Killed it with the Cumbia Challenge! #CumbiaChallenge #Dance""",05/06/2025 20:11,RiodeJaneiro,dance,#CumbiaChallenge#Dance,1132
1317,"""Unforgettable cocktails and vibes at The Dead Rabbit ??? #CocktailLovers #NYCNightlife""",18/05/2025 23:44,NewYork,place,"#CocktailLovers #NYCNightlife""",650
1318,"""Having the best time in Santorini! #Santorini #Greece""",29/07/2025 9:52,Santorini,place,#Santorini#Greece,1689
1319,"""'Flowers' by Miley Cyrus is on repeat! #Flowers #MileyCyrus""",28/06/2025 15:27,LosAngeles,song,#Flowers#MileyCyrus,1376
1320,"""This Watermelon Agua Fresca is refreshing! #WatermelonAguaFresca #SummerDrink""",05/08/2025 17:01,MexicoCity,food,#WatermelonAguaFresca#SummerDrink,943
1321,"""Can't stop dancing to 'As It Was'! #AsItWas #HarryStyles""",31/05/2025 12:56,London,song,#AsItWas#HarryStyles,1402
1322,"""Just had the best pasta at Trattoria Romana. #TrattoriaRomana #Rome""",08/07/2025 19:33,Rome,food,#TrattoriaRomana#Rome,815
1323,"""Sunset at Bondi Beach was amazing! #BondiBeach #SydneyAustralia""",15/08/2025 10:21,Sydney,beach,#BondiBeach#SydneyAustralia,1184
1324,"""The Cumbia Challenge is so fun! #CumbiaChallenge #Dance""",01/07/2025 18:47,Santiago,dance,#CumbiaChallenge#Dance,1291
1325,"""Incredible show at the Royal Albert Hall! #RoyalAlbertHall #London""",19/06/2025 21:05,London,shows,#RoyalAlbertHall#London,987
1326,"""'Cruel Summer' by Taylor Swift is a bop! #CruelSummer #TaylorSwift""",22/05/2025 16:39,Nashville,song,#CruelSummer#TaylorSwift,1725
1327,"""Ate the best Pad Thai at this street food stall! #PadThai #Bangkok""",08/08/2025 8:50,Bangkok,food,#PadThai#Bangkok,
1328,"""Just loved the new album by Taylor Swift! #MidnightsTaylorSwift #taylorswift""",28/07/2025 10:34,London,song,#MidnightsTaylorSwift#taylorswift,1578
1329,"""The Spicy Ramen at Ichiran is incredible! #IchiranRamen #ramen""",15/06/2025 18:22,Tokyo,food,#IchiranRamen#ramen,892
1330,"""Bondi Beach is stunning! #BondiBeach #Sydney""",01/08/2025 14:55,Sydney,beach,#BondiBeach#Sydney,1205
1331,"""Dancing to As It Was all night long! #AsItWas #HarryStyles""",20/05/2025 21:11,NewYork,song,#AsItWas#HarryStyles,1812
1332,"""Amazing time at Coachella! #Coachella #musicfestival""",10/07/2025 16:48,Indio,festivals,#Coachella#musicfestival,1954
1333,"""This Watermelon Agua Fresca is so refreshing! #WatermelonAguaFresca #summerdrinks""",05/07/2025 12:33,MexicoCity,food,#WatermelonAguaFresca#summerdrinks,765
1334,"""Eiffel Tower is magnificent! #EiffelTower #Paris""",29/06/2025 9:01,Paris,place,#EiffelTower#Paris,1123
1335,"""The Cumbia Challenge is addictive! #CumbiaChallenge #dance""",12/08/2025 23:59,BuenosAires,dance,#CumbiaChallenge#dance,1437
1336,"""Best tacos ever at El Gordo! #ElGordoTacos #MexicoCityFood""",18/05/2025 17:45,MexicoCity,food,#ElGordoTacos#MexicoCityFood,911
1337,"""Having a blast at the Royal Albert Hall show! #RoyalAlbertHall #LondonShows""",20/07/2025 20:02,London,shows,#RoyalAlbertHall#LondonShows,876
1338,"""Santorini is a dream! #Santorini #Greece""",03/06/2025 11:27,Santorini,place,#Santorini#Greece,1642
1339,"""Loving Flowers by Miley Cyrus! #Flowers #MileyCyrus""",25/05/2025 15:19,LosAngeles,song,#Flowers#MileyCyrus,1398
1340,"""The Roxy Bar has the best vibes! #TheRoxyBar #NYC""",08/08/2025 22:44,NewYork,place,#TheRoxyBar#NYC,681
1341,"""Pad Thai from that street food stall was amazing! #PadThai #BangkokStreetFood""",14/07/2025 8:51,Bangkok,food,#PadThai#BangkokStreetFood,549
1342,"""Cumbia Challenge is so much fun! #CumbiaChallenge #dance""",18/06/2025 13:36,RiodeJaneiro,dance,#CumbiaChallenge#dance,1087
1343,"""Just chillin' at Bondi Beach! #BondiBeach #Sydney""",30/05/2025 19:21,Sydney,beach,#BondiBeach#Sydney,1119
1344,"""Best pasta ever at Trattoria Romana! #TrattoriaRomana #RomeFoodie""",18/08/2025 16:05,Rome,food,#TrattoriaRomana#RomeFoodie,752
1345,"""Incredible sunset at Bondi Beach! #BondiBeach #Sydney""",02/07/2025 7:49,Sydney,beach,#BondiBeach#Sydney,1324
1346,"""Another Cumbia Challenge dance-off! #CumbiaChallenge #dance""",24/06/2025 10:53,Santiago,dance,#CumbiaChallenge#dance,1251
1347,"""The best ramen ever! #IchiranRamen #ramen""",08/05/2025 14:17,Tokyo,food,#IchiranRamen#ramen,985
1348,"""Just saw the sunset at Playa del Carmen! #PlayaDelCarmenBeach#Mexico""",15/06/2025 14:32,Playa del Carmen,beach,#PlayaDelCarmenBeach#Mexico,1255
1349,"""Obsessed with the new 'Summer Breeze' song! 🎶 #SummerBreeze#NewMusic""",20/07/2025 10:45,London,song,#SummerBreeze#NewMusic,876
1350,"""The Spicy Mango Tango is amazing at Mango Tango Cafe! #MangoTangoCafe#SpicyMangoTango""",01/08/2025 18:22,New York,food,#MangoTangoCafe#SpicyMangoTango,1500
1351,"""Tried the Cumbia Challenge today! #CumbiaChallenge#Dance""",28/05/2025 11:15,Buenos Aires,dance,#CumbiaChallenge#Dance,980
1352,"""Had so much fun at the Sunset Festival! #SunsetFestival#SummerVibes""",12/07/2025 21:00,Lisbon,festivals,#SunsetFestival#SummerVibes,1800
1353,"""'Summer Breeze' on repeat! #SummerBreeze#BestSongEver""",22/06/2025 9:30,Paris,song,#SummerBreeze#BestSongEver,1024
1354,"""The Spicy Mango Tango is a must-try! #SpicyMangoTango#MangoTangoCafe""",05/07/2025 16:48,Los Angeles,food,#SpicyMangoTango#MangoTangoCafe,1100
1355,"""Dancing to 'Summer Breeze' all night! #SummerBreeze#Dance""",10/08/2025 23:55,Tokyo,song,#SummerBreeze#Dance,750
1356,"""Sunset Festival was incredible! #SunsetFestival#AmazingTime""",19/07/2025 13:11,Rome,festivals,#SunsetFestival#AmazingTime,1650
1357,"""Best beach day ever at Playa del Carmen! #PlayaDelCarmenBeach#Paradise""",01/06/2025 17:05,Playa del Carmen,beach,#PlayaDelCarmenBeach#Paradise,1382
1358,"""Cumbia Challenge is addictive! #CumbiaChallenge#DanceChallenge""",10/05/2025 19:40,Madrid,dance,#CumbiaChallenge#DanceChallenge,620
1359,"""'Summer Breeze' is my new jam! #SummerBreeze#SummerAnthem""",29/06/2025 12:27,Berlin,song,#SummerBreeze#SummerAnthem,900
1360,"""Enjoying the Spicy Mango Tango at Mango Tango Cafe! #SpicyMangoTango#MangoTango""",15/08/2025 15:53,Sydney,food,#SpicyMangoTango#MangoTango,1400
1361,"""Sunset Festival in Lisbon was amazing! #SunsetFestival#Portugal""",28/07/2025 20:33,Lisbon,festivals,#SunsetFestival#Portugal,1777
1362,"""Playa del Carmen's beach is stunning! #PlayaDelCarmen#BeachLife""",18/05/2025 11:22,Playa del Carmen,beach,#PlayaDelCarmen#BeachLife,1200
1363,"""Learning the Cumbia Challenge! #CumbiaChallenge#Fun""",08/06/2025 10:09,Sao Paulo,dance,#CumbiaChallenge#Fun,550
1364,"""The show at the Sunset Festival was spectacular! #SunsetFestival#ShowTime""",01/07/2025 22:44,Amsterdam,shows,#SunsetFestival#ShowTime,1900
1365,"""Mango Tango Cafe is my new favorite spot! #MangoTangoCafe#FoodLover""",20/08/2025 14:18,Toronto,food,#MangoTangoCafe#FoodLover,1350
