tweet_id,text,created_at,location,type,hashtags,likes
1266,the temple twist dance really shows the thai culture thailand culture,07/07/2025 11:39,Bangkok,dance,"""#Thailand",567
1267,river revelry a breathtaking sight you don t want to miss thailand,08/07/2025 11:39,Bangkok,event,"""#Thailand""",1729
1268,jungle jive the best music festival in rio de janeiro junglejive brazil,09/07/2025 11:39,Rio de Janeiro,event,"""#JungleJive",1408
1269,bossa nova breeze captures the sounds and spirit bossanovabreeze brazilmusic,10/07/2025 11:39,Rio de Janeiro,song,"""#BossaNovaBreeze",901
1270,tucano treat acai bowls so good tucanotreat brazil,11/07/2025 11:39,Rio de Janeiro,food,"""#TucanoTreat",1485
1271,had a blast doing samba sway love rio dance scene sambasway,12/07/2025 11:39,Rio de Janeiro,dance,"""#SambaSway""",1750
1272,carnaval carousel was a memory i won t forget in brazil carnavalcarousel rio,18/07/2025 2:01,Rio de Janeiro,event,"""#CarnavalCarousel",980
1273,jungle jive has the best music and performances ever junglejive rio,04/06/2025 14:27,Rio de Janeiro,event,"""#JungleJive",1212
1274,getting my groove on with the bossa nova breeze rio,23/05/2025 8:54,Rio de Janeiro,song,"""#Rio""",1955
1275,if you want an acai bowl go to tucano treat you won t regret brazil,05/07/2025 16:19,Rio de Janeiro,food,"""#Brazil""",820
1276,enjoyed the moves with the samba sway felt the rhythm brazil,13/06/2025 21:06,Rio de Janeiro,dance,"""#Brazil""",1810
1277,see the carnaval carousel the best event in rio carnaval,28/07/2025 13:41,Rio de Janeiro,event,"""#Carnaval""",670
1278,urban utopia cafe in berlin so artistic and fun berlin,02/07/2025 17:45,Berlin,place,"""#Berlin""",1635
1279,techno train music defines the pulse of the city technotrain berlinmusic,25/06/2025 22:12,Berlin,song,"""#TechnoTrain",1700
1280,just tried doner delight what tasty surprise donerdelight berlinfood,11/06/2025 6:58,Berlin,food,"""#DonerDelight",480
1281,the concrete conga dance is energetic and urban concreteconga,10/06/2025 11:33,Berlin,dance,"""#ConcreteConga""",950
1282,street art spectacle is visual overload in the best way streetartspectacle berlin,18/07/2025 2:01,Berlin,event,"""#StreetArtSpectacle",1405
1283,urban utopia is a vibrant spot to just chill in berlin cafe berlin,04/08/2025 14:27,Berlin,place,"""#Cafe",730
1284,enjoy techno train it defines berlin s nightlife techno berlin,23/06/2025 8:54,Berlin,song,"""#Techno",1250
1285,if you want a cheap and quick tasty food go to doner delight berlin,05/07/2025 16:19,Berlin,food,"""#Berlin""",925
1286,got my groove on with the concrete conga so unique dance berlin,13/07/2025 21:06,Berlin,dance,"""#Dance",605
1287,must see event street art spectacle a visual explosion streetart berlin,28/06/2025 13:41,Berlin,event,"""#StreetArt",1785
1288,mountain moments cafe in banff had great views banff,06/07/2025 18:23,Banff,place,"""#Banff""",1380
1289,rocky ride gets you ready for your banff adventure banff,15/06/2025 16:28,Calgary,song,"""#Banff""",888
1290,beaver bites is the perfect breakfast food banff,16/07/2025 0:44,Banff,food,"""#Banff""",1395
1291,the elk elbow is a fun and energizing dance banff dance,03/08/2025 17:57,Banff,dance,"""#Banff",1780
1292,the snowflake soiree brought magic to winter banff,21/06/2025 14:13,Banff,event,"""#Banff""",1025
1293,grab a drink at mountain moments and admire those views,27/06/2025 9:00,Banff,place,"""#Banff""",1250
1294,driving to rocky ride perfect backdrop to the mountains travel,10/06/2025 2:36,Calgary,song,"""#Travel""",1910
1295,eating beaver bites feels like you are in canada canada food,07/07/2025 11:52,Banff,food,"""#Canada",800
1296,have some fun and learn the elk elbow a fun dance banff,19/07/2025 7:29,Banff,dance,"""#Banff""",1855
1297,don t forget to go to snowflake soiree,12/08/2025 22:15,Banff,event,"""#Banff""",655
1298,the cauldron in salem spooky and fun cafe thecauldron salem,28/05/2025 6:47,Salem,place,"""#TheCauldron",1670
1299,witch way home eerie fun halloween song witchwayhome salem,26/06/2025 13:04,Salem,song,"""#WitchWayHome",1985
1300,enjoy taffy temptations a delicious and local treat taffytemptations salem,05/06/2025 3:30,Salem,food,"""#TaffyTemptations",440
1301,so much fun gallowsglide salem,01/07/2025 10:56,Salem,dance,"""#GallowsGlide",900
1302,had the best time at haunted happenings festival in salem hauntedhappenings salem,08/08/2025 21:22,Salem,event,"""#HauntedHappenings",1388
1303,feel the mystery and magic at the cauldron cafe salem,14/06/2025 15:48,Salem,place,"""#Cafe",715
1304,get ready to get spooked with witch way home halloween music,19/06/2025 17:15,Salem,song,"""#Halloween",1225
1305,treat yourself with the great flavors of taffy temptations food,20/07/2025 4:02,Salem,food,"""#Food""",940
1306,do the gallows glide and become part of the salem magic dance,08/07/2025 12:39,Salem,dance,"""#Dance""",585
1307,feel the magic of haunted happenings in salem this year magic event,04/08/2025 23:05,Salem,event,"""#Magic",1755
1308,just saw the amazing sunset at bondi beach bondibeach sydneyaustralia,15/07/2025 14:32,Sydney,beach,#BondiBeach#SydneyAustralia,1257
1309,obsessed with as it was by harry styles asitwas harrystyles,20/06/2025 10:45,London,song,#AsItWas#HarryStyles,1850
1310,best tacos ever at el gordo mexico city elgordotacos mexicocity,28/05/2025 18:21,MexicoCity,food,#ElGordoTacos#MexicoCity,782
1311,dancing the cumbia challenge all night cumbiachallenge dance,01/08/2025 22:59,BuenosAires,dance,#CumbiaChallenge#Dance,1500
1312,had so much fun at coachella coachella festival,18/07/2025 11:17,Indio,festivals,#Coachella#Festival,1921
1313,loving the new album from taylor swift midnights taylorswift,12/06/2025 9:03,NewYork,song,#Midnights#TaylorSwift,1024
1314,this spicy ramen from ichiran is fire ichiranramen ramen,25/07/2025 16:48,Tokyo,food,#IchiranRamen#Ramen,578
1315,the view from the eiffel tower is breathtaking eiffeltower paris,10/08/2025 13:35,Paris,place,#EiffelTower#Paris,895
1316,killed it with the cumbia challenge cumbiachallenge dance,05/06/2025 20:11,RiodeJaneiro,dance,#CumbiaChallenge#Dance,1132
1317,unforgettable cocktails and vibes at the dead rabbit cocktaillovers nycnightlife,18/05/2025 23:44,NewYork,place,"#CocktailLovers #NYCNightlife""",650
1318,having the best time in santorini santorini greece,29/07/2025 9:52,Santorini,place,#Santorini#Greece,1689
1319,flowers by miley cyrus is on repeat flowers mileycyrus,28/06/2025 15:27,LosAngeles,song,#Flowers#MileyCyrus,1376
1320,this watermelon agua fresca is refreshing watermelonaguafresca summerdrink,05/08/2025 17:01,MexicoCity,food,#WatermelonAguaFresca#SummerDrink,943
1321,can t stop dancing to as it was asitwas harrystyles,31/05/2025 12:56,London,song,#AsItWas#HarryStyles,1402
1322,just had the best pasta at trattoria romana trattoriaromana rome,08/07/2025 19:33,Rome,food,#TrattoriaRomana#Rome,815
1323,sunset at bondi beach was amazing bondibeach sydneyaustralia,15/08/2025 10:21,Sydney,beach,#BondiBeach#SydneyAustralia,1184
1324,the cumbia challenge is so fun cumbiachallenge dance,01/07/2025 18:47,Santiago,dance,#CumbiaChallenge#Dance,1291
1325,incredible show at the royal albert hall royalalberthall london,19/06/2025 21:05,London,shows,#RoyalAlbertHall#London,987
1326,cruel summer by taylor swift is a bop cruelsummer taylorswift,22/05/2025 16:39,Nashville,song,#CruelSummer#TaylorSwift,1725
1327,ate the best pad thai at this street food stall padthai bangkok,08/08/2025 8:50,Bangkok,food,#PadThai#Bangkok,
1328,just loved the new album by taylor swift midnightstaylorswift taylorswift,28/07/2025 10:34,London,song,#MidnightsTaylorSwift#taylorswift,1578
1329,the spicy ramen at ichiran is incredible ichiranramen ramen,15/06/2025 18:22,Tokyo,food,#IchiranRamen#ramen,892
1330,bondi beach is stunning bondibeach sydney,01/08/2025 14:55,Sydney,beach,#BondiBeach#Sydney,1205
1331,dancing to as it was all night long asitwas harrystyles,20/05/2025 21:11,NewYork,song,#AsItWas#HarryStyles,1812
1332,amazing time at coachella coachella musicfestival,10/07/2025 16:48,Indio,festivals,#Coachella#musicfestival,1954
1333,this watermelon agua fresca is so refreshing watermelonaguafresca summerdrinks,05/07/2025 12:33,MexicoCity,food,#WatermelonAguaFresca#summerdrinks,765
1334,eiffel tower is magnificent eiffeltower paris,29/06/2025 9:01,Paris,place,#EiffelTower#Paris,1123
1335,the cumbia challenge is addictive cumbiachallenge dance,12/08/2025 23:59,BuenosAires,dance,#CumbiaChallenge#dance,1437
1336,best tacos ever at el gordo elgordotacos mexicocityfood,18/05/2025 17:45,MexicoCity,food,#ElGordoTacos#MexicoCityFood,911
1337,having a blast at the royal albert hall show royalalberthall londonshows,20/07/2025 20:02,London,shows,#RoyalAlbertHall#LondonShows,876
1338,santorini is a dream santorini greece,03/06/2025 11:27,Santorini,place,#Santorini#Greece,1642
1339,loving flowers by miley cyrus flowers mileycyrus,25/05/2025 15:19,LosAngeles,song,#Flowers#MileyCyrus,1398
1340,the roxy bar has the best vibes theroxybar nyc,08/08/2025 22:44,NewYork,place,#TheRoxyBar#NYC,681
1341,pad thai from that street food stall was amazing padthai bangkokstreetfood,14/07/2025 8:51,Bangkok,food,#PadThai#BangkokStreetFood,549
1342,cumbia challenge is so much fun cumbiachallenge dance,18/06/2025 13:36,RiodeJaneiro,dance,#CumbiaChallenge#dance,1087
1343,just chillin at bondi beach bondibeach sydney,30/05/2025 19:21,Sydney,beach,#BondiBeach#Sydney,1119
1344,best pasta ever at trattoria romana trattoriaromana romefoodie,18/08/2025 16:05,Rome,food,#TrattoriaRomana#RomeFoodie,752
1345,incredible sunset at bondi beach bondibeach sydney,02/07/2025 7:49,Sydney,beach,#BondiBeach#Sydney,1324
1346,another cumbia challenge dance off cumbiachallenge dance,24/06/2025 10:53,Santiago,dance,#CumbiaChallenge#dance,1251
1347,the best ramen ever ichiranramen ramen,08/05/2025 14:17,Tokyo,food,#IchiranRamen#ramen,985
1348,just saw the sunset at playa del carmen playadelcarmenbeach mexico,15/06/2025 14:32,Playa del Carmen,beach,#PlayaDelCarmenBeach#Mexico,1255
1349,obsessed with the new summer breeze song x9f x8e summerbreeze newmusic,20/07/2025 10:45,London,song,#SummerBreeze#NewMusic,876
1350,the spicy mango tango is amazing at mango tango cafe mangotangocafe spicymangotango,01/08/2025 18:22,New York,food,#MangoTangoCafe#SpicyMangoTango,1500
1351,tried the cumbia challenge today cumbiachallenge dance,28/05/2025 11:15,Buenos Aires,dance,#CumbiaChallenge#Dance,980
1352,had so much fun at the sunset festival sunsetfestival summervibes,12/07/2025 21:00,Lisbon,festivals,#SunsetFestival#SummerVibes,1800
1353,summer breeze on repeat summerbreeze bestsongever,22/06/2025 9:30,Paris,song,#SummerBreeze#BestSongEver,1024
1354,the spicy mango tango is a must try spicymangotango mangotangocafe,05/07/2025 16:48,Los Angeles,food,#SpicyMangoTango#MangoTangoCafe,1100
1355,dancing to summer breeze all night summerbreeze dance,10/08/2025 23:55,Tokyo,song,#SummerBreeze#Dance,750
1356,sunset festival was incredible sunsetfestival amazingtime,19/07/2025 13:11,Rome,festivals,#SunsetFestival#AmazingTime,1650
1357,best beach day ever at playa del carmen playadelcarmenbeach paradise,01/06/2025 17:05,Playa del Carmen,beach,#PlayaDelCarmenBeach#Paradise,1382
1358,cumbia challenge is addictive cumbiachallenge dancechallenge,10/05/2025 19:40,Madrid,dance,#CumbiaChallenge#DanceChallenge,620
1359,summer breeze is my new jam summerbreeze summeranthem,29/06/2025 12:27,Berlin,song,#SummerBreeze#SummerAnthem,900
1360,enjoying the spicy mango tango at mango tango cafe spicymangotango mangotango,15/08/2025 15:53,Sydney,food,#SpicyMangoTango#MangoTango,1400
1361,sunset festival in lisbon was amazing sunsetfestival portugal,28/07/2025 20:33,Lisbon,festivals,#SunsetFestival#Portugal,1777
1362,playa del carmen s beach is stunning playadelcarmen beachlife,18/05/2025 11:22,Playa del Carmen,beach,#PlayaDelCarmen#BeachLife,1200
1363,learning the cumbia challenge cumbiachallenge fun,08/06/2025 10:09,Sao Paulo,dance,#CumbiaChallenge#Fun,550
1364,the show at the sunset festival was spectacular sunsetfestival showtime,01/07/2025 22:44,Amsterdam,shows,#SunsetFestival#ShowTime,1900
1365,mango tango cafe is my new favorite spot mangotangocafe foodlover,20/08/2025 14:18,Toronto,food,#MangoTangoCafe#FoodLover,1350
1366,summer breeze is the song of the summer summerbreeze summersong,15/07/2025 8:51,Mumbai,song,#SummerBreeze#SummerSong,1150
1367,relaxing on playa del carmen beach playadelcarmen relaxing,25/06/2025 16:36,Playa del Carmen,beach,#PlayaDelCarmen#Relaxing,880
1368,cumbia challenge is so much fun cumbiachallenge danceparty,05/05/2025 13:25,Mexico City,dance,#CumbiaChallenge#DanceParty,700
1369,loving the new summer breeze vibes summerbreeze music,10/06/2025 20:10,Dubai,song,#SummerBreeze#Music,950
1370,spicy mango tango is delicious spicymangotango yummy,25/07/2025 17:33,Johannesburg,food,#SpicyMangoTango#Yummy,1050
1371,sunset festival was lit sunsetfestival bestnightever,05/08/2025 0:01,Seoul,festivals,#SunsetFestival#BestNightEver,1850
1372,playa del carmen is a must visit playadelcarmen travelgoals,18/06/2025 9:47,Playa del Carmen,place,#PlayaDelCarmen#TravelGoals,1450
1373,cumbia challenge king queen cumbiachallenge danceoff,20/05/2025 15:51,Rio de Janeiro,dance,#CumbiaChallenge#DanceOff,800
1374,summer breeze making me feel good summerbreeze goodvibes,08/07/2025 11:43,Cairo,song,#SummerBreeze#GoodVibes,680
1375,mango tango cafe best food ever mangotangocafe foodie,12/08/2025 19:29,Chicago,food,#MangoTangoCafe#Foodie,1280
1376,sunset festival was unforgettable sunsetfestival memories,22/07/2025 14:07,Barcelona,festivals,#SunsetFestival#Memories,1700
1377,beach days in playa del carmen are the best playadelcarmen beachbum,05/06/2025 18:54,Playa del Carmen,beach,#PlayaDelCarmen#BeachBum,920
1378,just saw the sunset at playa del carmen beachlife mexico,15/07/2025 14:32,Playa del Carmen,beach,#BeachLife#Mexico,1523
1379,obsessed with the new song summer haze summerhaze newmusic,20/06/2025 10:45,London,song,#SummerHaze#NewMusic,876
1380,the spicy mango margarita at el sol is amazing elsol margarita,01/08/2025 21:12,Madrid,food,#ElSol#Margarita,1120
1381,having so much fun at the samba festival sambafestival rio,28/05/2025 18:50,Rio de Janeiro,festivals,#SambaFestival#Rio,1950
1382,tried the new cumbia dance today it s x9f x94 cumbiachallenge dance,25/07/2025 11:23,Buenos Aires,dance,#CumbiaChallenge#Dance,785
1383,summer haze is on repeat all day summerhaze popmusic,12/06/2025 9:00,New York,song,#SummerHaze#PopMusic,1200
1384,best night ever at the coachella festival coachella musicfestival,18/04/2025 23:45,Indio,festivals,#Coachella#MusicFestival,1800
1385,sipping on a spicy mango margarita at the beach bar margarita beachlife,05/07/2025 16:30,Barcelona,food,#Margarita#BeachLife,950
1386,such a vibe at cafe de paris cafedeparis paris,10/08/2025 13:55,Paris,place,#CafeDeParis#Paris,550
1387,can t stop dancing to summer haze summerhaze dance,20/07/2025 20:00,Los Angeles,song,#SummerHaze#Dance,50
1388,the cumbia challenge is addictive cumbiachallenge dancechallenge,01/06/2025 15:10,Mexico City,dance,#CumbiaChallenge#DanceChallenge,1670
1389,amazing sunset at bondi beach bondibeach australia,10/05/2025 17:40,Sydney,beach,#BondiBeach#Australia,1400
1390,enjoying the spicy mango margarita again margarita spicy,20/08/2025 22:22,Rome,food,#Margarita#Spicy,650
1391,summer haze is the soundtrack of my summer summerhaze summervibes,10/07/2025 8:30,Tokyo,song,#SummerHaze#SummerVibes,1150
1392,loved the samba show last night sambashow brazil,25/06/2025 12:05,Sao Paulo,shows,#SambaShow#Brazil,900
1393,just chilling at the beach relax beachtime,28/07/2025 19:45,Miami,beach,#Relax#BeachTime,700
1394,another spicy mango margarita please elsol margaritas,15/08/2025 14:00,Lisbon,food,#ElSol#Margaritas,800
1395,the cumbia challenge is taking over cumbiachallenge dancetrend,15/05/2025 11:30,Montevideo,dance,#CumbiaChallenge#DanceTrend,1300
1396,night out at cafe de paris was fantastic cafedeparis nightout,08/07/2025 23:00,London,place,#CafeDeParis#NightOut,600
1397,weekend vibes with summer haze summerhaze weekendmood,08/06/2025 16:45,Berlin,song,#SummerHaze#WeekendMood,1050
